shape,value
"POLYGON ((-99.85163265306122 30.351877551020408, -99.84938775510204 30.351877551020408, -99.84938775510204 30.3615306122449, -99.85163265306122 30.3615306122449, -99.85163265306122 30.351877551020408))",6.882567032669303e-8
"POLYGON ((-99.85163265306122 30.3615306122449, -99.84938775510204 30.3615306122449, -99.84938775510204 30.37118367346939, -99.85163265306122 30.37118367346939, -99.85163265306122 30.3615306122449))",3.6334520999738825e-9
"POLYGON ((-99.85163265306122 30.37118367346939, -99.84938775510204 30.37118367346939, -99.84938775510204 30.38083673469388, -99.85163265306122 30.38083673469388, -99.85163265306122 30.37118367346939))",4.395508929159864e-9
"POLYGON ((-99.85163265306122 30.38083673469388, -99.84938775510204 30.38083673469388, -99.84938775510204 30.390489795918363, -99.85163265306122 30.390489795918363, -99.85163265306122 30.38083673469388))",1.528152567171674e-7
"POLYGON ((-99.85163265306122 30.39048979591837, -99.84938775510204 30.39048979591837, -99.84938775510204 30.400142857142853, -99.85163265306122 30.400142857142853, -99.85163265306122 30.39048979591837))",4.006404832367174e-6
"POLYGON ((-99.85163265306122 30.40014285714286, -99.84938775510204 30.40014285714286, -99.84938775510204 30.409795918367344, -99.85163265306122 30.409795918367344, -99.85163265306122 30.40014285714286))",7.710249318897457e-5
"POLYGON ((-99.85163265306122 30.40979591836735, -99.84938775510204 30.40979591836735, -99.84938775510204 30.419448979591834, -99.85163265306122 30.419448979591834, -99.85163265306122 30.40979591836735))",0.0010934848434428057
"POLYGON ((-99.85163265306122 30.41944897959184, -99.84938775510204 30.41944897959184, -99.84938775510204 30.429102040816325, -99.85163265306122 30.429102040816325, -99.85163265306122 30.41944897959184))",0.01148121092157159
"POLYGON ((-99.85163265306122 30.429102040816325, -99.84938775510204 30.429102040816325, -99.84938775510204 30.438755102040815, -99.85163265306122 30.438755102040815, -99.85163265306122 30.429102040816325))",0.08979131307863772
"POLYGON ((-99.85163265306122 30.438755102040815, -99.84938775510204 30.438755102040815, -99.84938775510204 30.448408163265306, -99.85163265306122 30.448408163265306, -99.85163265306122 30.438755102040815))",0.5295433195356608
"POLYGON ((-99.85163265306122 30.448408163265306, -99.84938775510204 30.448408163265306, -99.84938775510204 30.458061224489796, -99.85163265306122 30.458061224489796, -99.85163265306122 30.448408163265306))",2.448057551751504
"POLYGON ((-99.85163265306122 30.458061224489796, -99.84938775510204 30.458061224489796, -99.84938775510204 30.467714285714287, -99.85163265306122 30.467714285714287, -99.85163265306122 30.458061224489796))",9.830122734719573
"POLYGON ((-99.85163265306122 30.467714285714287, -99.84938775510204 30.467714285714287, -99.84938775510204 30.477367346938777, -99.85163265306122 30.477367346938777, -99.85163265306122 30.467714285714287))",39.79707903119265
"POLYGON ((-99.85163265306122 30.477367346938777, -99.84938775510204 30.477367346938777, -99.84938775510204 30.48702040816326, -99.85163265306122 30.48702040816326, -99.85163265306122 30.477367346938777))",101.27633522084535
"POLYGON ((-99.85163265306122 30.487020408163268, -99.84938775510204 30.487020408163268, -99.84938775510204 30.49667346938775, -99.85163265306122 30.49667346938775, -99.85163265306122 30.487020408163268))",20.816445005071653
"POLYGON ((-99.85163265306122 30.49667346938776, -99.84938775510204 30.49667346938776, -99.84938775510204 30.50632653061224, -99.85163265306122 30.50632653061224, -99.85163265306122 30.49667346938776))",5.268825270418121
"POLYGON ((-99.84938775510204 30.02367346938776, -99.84714285714284 30.02367346938776, -99.84714285714284 30.033326530612243, -99.84938775510204 30.033326530612243, -99.84938775510204 30.02367346938776))",3.757998737677213e-6
"POLYGON ((-99.84938775510204 30.033326530612243, -99.84714285714284 30.033326530612243, -99.84714285714284 30.042979591836733, -99.84938775510204 30.042979591836733, -99.84938775510204 30.033326530612243))",6.974883658618993e-6
"POLYGON ((-99.84938775510204 30.042979591836733, -99.84714285714284 30.042979591836733, -99.84714285714284 30.052632653061224, -99.84938775510204 30.052632653061224, -99.84938775510204 30.042979591836733))",9.061098997483378e-6
"POLYGON ((-99.84938775510204 30.052632653061224, -99.84714285714284 30.052632653061224, -99.84714285714284 30.062285714285714, -99.84938775510204 30.062285714285714, -99.84938775510204 30.052632653061224))",8.229199927647798e-6
"POLYGON ((-99.84938775510204 30.062285714285714, -99.84714285714284 30.062285714285714, -99.84714285714284 30.071938775510205, -99.84938775510204 30.071938775510205, -99.84938775510204 30.062285714285714))",5.227162671379055e-6
"POLYGON ((-99.84938775510204 30.071938775510205, -99.84714285714284 30.071938775510205, -99.84714285714284 30.081591836734695, -99.84938775510204 30.081591836734695, -99.84938775510204 30.071938775510205))",2.3269626742137643e-6
"POLYGON ((-99.84938775510204 30.081591836734695, -99.84714285714284 30.081591836734695, -99.84714285714284 30.091244897959186, -99.84938775510204 30.091244897959186, -99.84938775510204 30.081591836734695))",7.282955075299968e-7
"POLYGON ((-99.84938775510204 30.091244897959186, -99.84714285714284 30.091244897959186, -99.84714285714284 30.10089795918367, -99.84938775510204 30.10089795918367, -99.84938775510204 30.091244897959186))",1.6085835189000894e-7
"POLYGON ((-99.84938775510204 30.100897959183676, -99.84714285714284 30.100897959183676, -99.84714285714284 30.11055102040816, -99.84938775510204 30.11055102040816, -99.84938775510204 30.100897959183676))",2.516690669172897e-8
"POLYGON ((-99.84938775510204 30.110551020408167, -99.84714285714284 30.110551020408167, -99.84714285714284 30.12020408163265, -99.84938775510204 30.12020408163265, -99.84938775510204 30.110551020408167))",2.798629696486246e-9
"POLYGON ((-99.84938775510204 30.120204081632657, -99.84714285714284 30.120204081632657, -99.84714285714284 30.12985714285714, -99.84938775510204 30.12985714285714, -99.84938775510204 30.120204081632657))",2.2183665727937054e-10
"POLYGON ((-99.84938775510204 30.129857142857148, -99.84714285714284 30.129857142857148, -99.84714285714284 30.13951020408163, -99.84938775510204 30.13951020408163, -99.84938775510204 30.129857142857148))",1.256261617833305e-11
"POLYGON ((-99.84938775510204 30.13951020408163, -99.84714285714284 30.13951020408163, -99.84714285714284 30.14916326530612, -99.84938775510204 30.14916326530612, -99.84938775510204 30.13951020408163))",5.091450541834194e-13
"POLYGON ((-99.84938775510204 30.14916326530612, -99.84714285714284 30.14916326530612, -99.84714285714284 30.158816326530612, -99.84938775510204 30.158816326530612, -99.84938775510204 30.14916326530612))",1.565372088633719e-14
"POLYGON ((-99.84938775510204 30.158816326530612, -99.84714285714284 30.158816326530612, -99.84714285714284 30.168469387755103, -99.84938775510204 30.168469387755103, -99.84938775510204 30.158816326530612))",6.552797681490739e-14
"POLYGON ((-99.84938775510204 30.168469387755103, -99.84714285714284 30.168469387755103, -99.84714285714284 30.178122448979593, -99.84938775510204 30.178122448979593, -99.84938775510204 30.168469387755103))",3.5293528570759442e-12
"POLYGON ((-99.84938775510204 30.178122448979593, -99.84714285714284 30.178122448979593, -99.84714285714284 30.187775510204084, -99.84938775510204 30.187775510204084, -99.84938775510204 30.178122448979593))",1.3755331290046812e-10
"POLYGON ((-99.84938775510204 30.187775510204084, -99.84714285714284 30.187775510204084, -99.84714285714284 30.197428571428567, -99.84938775510204 30.197428571428567, -99.84938775510204 30.187775510204084))",3.860350932380906e-9
"POLYGON ((-99.84938775510204 30.197428571428574, -99.84714285714284 30.197428571428574, -99.84714285714284 30.207081632653058, -99.84938775510204 30.207081632653058, -99.84938775510204 30.197428571428574))",7.796646634476478e-8
"POLYGON ((-99.84938775510204 30.207081632653065, -99.84714285714284 30.207081632653065, -99.84714285714284 30.216734693877548, -99.84938775510204 30.216734693877548, -99.84938775510204 30.207081632653065))",1.1318518014996591e-6
"POLYGON ((-99.84938775510204 30.216734693877555, -99.84714285714284 30.216734693877555, -99.84714285714284 30.22638775510204, -99.84938775510204 30.22638775510204, -99.84938775510204 30.216734693877555))",1.1785056562294966e-5
"POLYGON ((-99.84938775510204 30.226387755102046, -99.84714285714284 30.226387755102046, -99.84714285714284 30.23604081632653, -99.84938775510204 30.23604081632653, -99.84938775510204 30.226387755102046))",8.769757911009284e-5
"POLYGON ((-99.84938775510204 30.23604081632653, -99.84714285714284 30.23604081632653, -99.84714285714284 30.24569387755102, -99.84938775510204 30.24569387755102, -99.84938775510204 30.23604081632653))",0.00046386697996965854
"POLYGON ((-99.84938775510204 30.24569387755102, -99.84714285714284 30.24569387755102, -99.84714285714284 30.25534693877551, -99.84938775510204 30.25534693877551, -99.84938775510204 30.24569387755102))",0.001730703773847149
"POLYGON ((-99.84938775510204 30.25534693877551, -99.84714285714284 30.25534693877551, -99.84714285714284 30.265, -99.84938775510204 30.265, -99.84938775510204 30.25534693877551))",0.004511121019906681
"POLYGON ((-99.84938775510204 30.265, -99.84714285714284 30.265, -99.84714285714284 30.27465306122449, -99.84938775510204 30.27465306122449, -99.84938775510204 30.265))",0.008130119537289676
"POLYGON ((-99.84938775510204 30.27465306122449, -99.84714285714284 30.27465306122449, -99.84714285714284 30.28430612244898, -99.84938775510204 30.28430612244898, -99.84938775510204 30.27465306122449))",0.010046494432223213
"POLYGON ((-99.84938775510204 30.28430612244898, -99.84714285714284 30.28430612244898, -99.84714285714284 30.293959183673465, -99.84938775510204 30.293959183673465, -99.84938775510204 30.28430612244898))",0.00848229222151789
"POLYGON ((-99.84938775510204 30.293959183673472, -99.84714285714284 30.293959183673472, -99.84714285714284 30.303612244897955, -99.84938775510204 30.303612244897955, -99.84938775510204 30.293959183673472))",0.0049070636754316305
"POLYGON ((-99.84938775510204 30.303612244897963, -99.84714285714284 30.303612244897963, -99.84714285714284 30.313265306122446, -99.84938775510204 30.313265306122446, -99.84938775510204 30.303612244897963))",0.0019606867245979547
"POLYGON ((-99.84938775510204 30.313265306122453, -99.84714285714284 30.313265306122453, -99.84714285714284 30.322918367346936, -99.84938775510204 30.322918367346936, -99.84938775510204 30.313265306122453))",0.0005466704816818093
"POLYGON ((-99.84938775510204 30.322918367346944, -99.84714285714284 30.322918367346944, -99.84714285714284 30.332571428571427, -99.84938775510204 30.332571428571427, -99.84938775510204 30.322918367346944))",0.00010740795075692813
"POLYGON ((-99.84938775510204 30.332571428571427, -99.84714285714284 30.332571428571427, -99.84714285714284 30.342224489795917, -99.84938775510204 30.342224489795917, -99.84938775510204 30.332571428571427))",1.498908429825443e-5
"POLYGON ((-99.84938775510204 30.342224489795917, -99.84714285714284 30.342224489795917, -99.84714285714284 30.351877551020408, -99.84938775510204 30.351877551020408, -99.84938775510204 30.342224489795917))",1.4941983203780254e-6
"POLYGON ((-99.84938775510204 30.351877551020408, -99.84714285714284 30.351877551020408, -99.84714285714284 30.3615306122449, -99.84938775510204 30.3615306122449, -99.84938775510204 30.351877551020408))",1.0679931238913763e-7
"POLYGON ((-99.84938775510204 30.3615306122449, -99.84714285714284 30.3615306122449, -99.84714285714284 30.37118367346939, -99.84938775510204 30.37118367346939, -99.84938775510204 30.3615306122449))",5.572254931723151e-9
"POLYGON ((-99.84938775510204 30.37118367346939, -99.84714285714284 30.37118367346939, -99.84714285714284 30.38083673469388, -99.84938775510204 30.38083673469388, -99.84938775510204 30.37118367346939))",4.450640847937835e-9
"POLYGON ((-99.84938775510204 30.38083673469388, -99.84714285714284 30.38083673469388, -99.84714285714284 30.390489795918363, -99.84938775510204 30.390489795918363, -99.84938775510204 30.38083673469388))",1.5223149104015234e-7
"POLYGON ((-99.84938775510204 30.39048979591837, -99.84714285714284 30.39048979591837, -99.84714285714284 30.400142857142853, -99.84938775510204 30.400142857142853, -99.84938775510204 30.39048979591837))",3.9908562073397596e-6
"POLYGON ((-99.84938775510204 30.40014285714286, -99.84714285714284 30.40014285714286, -99.84714285714284 30.409795918367344, -99.84938775510204 30.409795918367344, -99.84938775510204 30.40014285714286))",7.679816686027568e-5
"POLYGON ((-99.84938775510204 30.40979591836735, -99.84714285714284 30.40979591836735, -99.84714285714284 30.419448979591834, -99.84938775510204 30.419448979591834, -99.84938775510204 30.40979591836735))",0.00108906764101678
"POLYGON ((-99.84938775510204 30.41944897959184, -99.84714285714284 30.41944897959184, -99.84714285714284 30.429102040816325, -99.84938775510204 30.429102040816325, -99.84938775510204 30.41944897959184))",0.011433290615447494
"POLYGON ((-99.84938775510204 30.429102040816325, -99.84714285714284 30.429102040816325, -99.84714285714284 30.438755102040815, -99.84938775510204 30.438755102040815, -99.84938775510204 30.429102040816325))",0.08939784929877988
"POLYGON ((-99.84938775510204 30.438755102040815, -99.84714285714284 30.438755102040815, -99.84714285714284 30.448408163265306, -99.84938775510204 30.448408163265306, -99.84938775510204 30.438755102040815))",0.5270237680530813
"POLYGON ((-99.84938775510204 30.448408163265306, -99.84714285714284 30.448408163265306, -99.84714285714284 30.458061224489796, -99.84938775510204 30.458061224489796, -99.84938775510204 30.448408163265306))",2.4341980824286313
"POLYGON ((-99.84938775510204 30.458061224489796, -99.84714285714284 30.458061224489796, -99.84714285714284 30.467714285714287, -99.84938775510204 30.467714285714287, -99.84938775510204 30.458061224489796))",9.747502003250368
"POLYGON ((-99.84938775510204 30.467714285714287, -99.84714285714284 30.467714285714287, -99.84714285714284 30.477367346938777, -99.84938775510204 30.477367346938777, -99.84938775510204 30.467714285714287))",38.97938900869137
"POLYGON ((-99.84938775510204 30.477367346938777, -99.84714285714284 30.477367346938777, -99.84714285714284 30.48702040816326, -99.84938775510204 30.48702040816326, -99.84938775510204 30.477367346938777))",92.13641527166844
"POLYGON ((-99.84938775510204 30.487020408163268, -99.84714285714284 30.487020408163268, -99.84714285714284 30.49667346938775, -99.84938775510204 30.49667346938775, -99.84938775510204 30.487020408163268))",20.560594446639758
